image_name,image_label
images/n03498962/videogame_12.jpg,0
images/n03498962/painting_5.jpg,0
images/n03498962/sketch_16.jpg,0
images/n03498962/cartoon_17.jpg,0
images/n03498962/art_6.jpg,0
images/n03498962/cartoon_16.jpg,0
images/n03498962/sketch_17.jpg,0
images/n03498962/painting_4.jpg,0
images/n03498962/videogame_13.jpg,0
images/n03498962/videogame_11.jpg,0
images/n03498962/sketch_15.jpg,0
images/n03498962/cartoon_14.jpg,0
images/n03498962/art_5.jpg,0
images/n03498962/art_4.jpg,0
images/n03498962/cartoon_15.jpg,0
images/n03498962/sketch_14.jpg,0
images/n03498962/videogame_10.jpg,0
images/n03498962/videogame_14.jpg,0
images/n03498962/painting_3.jpg,0
images/n03498962/sketch_10.jpg,0
images/n03498962/cartoon_11.jpg,0
images/n03498962/art_0.jpg,0
images/n03498962/art_1.jpg,0
images/n03498962/cartoon_10.jpg,0
images/n03498962/sketch_11.jpg,0
images/n03498962/painting_2.jpg,0
images/n03498962/videogame_15.jpg,0
images/n03498962/painting_0.jpg,0
images/n03498962/sketch_13.jpg,0
images/n03498962/cartoon_12.jpg,0
images/n03498962/art_3.jpg,0
images/n03498962/art_2.jpg,0
images/n03498962/cartoon_13.jpg,0
images/n03498962/sketch_12.jpg,0
images/n03498962/painting_1.jpg,0
images/n03498962/toy_5.jpg,0
images/n03498962/toy_4.jpg,0
images/n03498962/toy_6.jpg,0
images/n03498962/cartoon_9.jpg,0
images/n03498962/cartoon_8.jpg,0
images/n03498962/toy_3.jpg,0
images/n03498962/sketch_9.jpg,0
images/n03498962/deviantart_2.jpg,0
images/n03498962/deviantart_3.jpg,0
images/n03498962/sketch_8.jpg,0
images/n03498962/toy_2.jpg,0
images/n03498962/toy_0.jpg,0
images/n03498962/deviantart_1.jpg,0
images/n03498962/videogame_9.jpg,0
images/n03498962/videogame_8.jpg,0
images/n03498962/deviantart_0.jpg,0
images/n03498962/toy_1.jpg,0
images/n03498962/sketch_6.jpg,0
images/n03498962/graphic_2.jpg,0
images/n03498962/cartoon_3.jpg,0
images/n03498962/misc_2.jpg,0
images/n03498962/videogame_5.jpg,0
images/n03498962/sculpture_0.jpg,0
images/n03498962/sculpture_1.jpg,0
images/n03498962/videogame_4.jpg,0
images/n03498962/misc_3.jpg,0
images/n03498962/cartoon_2.jpg,0
images/n03498962/graphic_3.jpg,0
images/n03498962/sketch_7.jpg,0
images/n03498962/sketch_5.jpg,0
images/n03498962/graphic_1.jpg,0
images/n03498962/cartoon_0.jpg,0
images/n03498962/misc_1.jpg,0
images/n02769748/sketch_16.jpg,1
images/n02769748/cartoon_17.jpg,1
images/n02769748/cartoon_16.jpg,1
images/n02769748/sketch_17.jpg,1
images/n02769748/sketch_15.jpg,1
images/n02769748/sketch_29.jpg,1
images/n02769748/cartoon_28.jpg,1
images/n02769748/cartoon_14.jpg,1
images/n02769748/cartoon_15.jpg,1
images/n02769748/cartoon_29.jpg,1
images/n02769748/sketch_28.jpg,1
images/n02769748/sketch_14.jpg,1
images/n02769748/embroidery_1.jpg,1
images/n02769748/sketch_10.jpg,1
images/n02769748/cartoon_11.jpg,1
images/n02769748/cartoon_39.jpg,1
images/n02769748/art_0.jpg,1
images/n02769748/art_1.jpg,1
images/n02769748/cartoon_38.jpg,1
images/n02769748/cartoon_10.jpg,1
images/n02769748/sketch_11.jpg,1
images/n02769748/embroidery_0.jpg,1
images/n02769748/embroidery_2.jpg,1
images/n02769748/sketch_13.jpg,1
images/n02769748/cartoon_12.jpg,1
images/n02769748/art_2.jpg,1
images/n02769748/cartoon_13.jpg,1
images/n02769748/sketch_12.jpg,1
images/n02769748/cartoon_9.jpg,1
images/n02769748/cartoon_8.jpg,1
images/n02769748/sketch_9.jpg,1
images/n02769748/sketch_8.jpg,1
images/n02769748/toy_0.jpg,1
images/n02769748/sketch_6.jpg,1
images/n02769748/graphic_2.jpg,1
images/n02769748/cartoon_3.jpg,1
images/n02769748/cartoon_41.jpg,1
images/n02769748/sculpture_0.jpg,1
images/n02769748/sculpture_1.jpg,1
images/n02769748/cartoon_40.jpg,1
images/n02769748/cartoon_2.jpg,1
images/n02769748/graphic_3.jpg,1
images/n02769748/sketch_7.jpg,1
images/n02769748/sketch_5.jpg,1
images/n02769748/graphic_1.jpg,1
images/n02769748/cartoon_0.jpg,1
images/n02769748/cartoon_42.jpg,1
images/n02769748/misc_0.jpg,1
images/n02769748/cartoon_1.jpg,1
images/n02769748/graphic_0.jpg,1
images/n02769748/sketch_4.jpg,1
images/n02769748/sketch_0.jpg,1
images/n02769748/graphic_4.jpg,1
images/n02769748/sticker_1.jpg,1
images/n02769748/cartoon_5.jpg,1
images/n02769748/sticker_0.jpg,1
images/n02769748/cartoon_4.jpg,1
images/n02769748/sketch_1.jpg,1
images/n02769748/sketch_3.jpg,1
images/n02769748/cartoon_6.jpg,1
images/n02769748/sticker_2.jpg,1
images/n02769748/cartoon_7.jpg,1
images/n02769748/sketch_2.jpg,1
images/n02769748/sketch_23.jpg,1
images/n02769748/cartoon_36.jpg,1
images/n02769748/cartoon_22.jpg,1
images/n02769748/cartoon_23.jpg,1
images/n07920052/painting_5.jpg,2
images/n07920052/sketch_16.jpg,2
images/n07920052/cartoon_17.jpg,2
images/n07920052/cartoon_16.jpg,2
images/n07920052/sketch_17.jpg,2
images/n07920052/painting_4.jpg,2
images/n07920052/painting_6.jpg,2
images/n07920052/sketch_15.jpg,2
images/n07920052/cartoon_14.jpg,2
images/n07920052/cartoon_15.jpg,2
images/n07920052/sketch_14.jpg,2
images/n07920052/painting_7.jpg,2
images/n07920052/graphic_10.jpg,2
images/n07920052/painting_3.jpg,2
images/n07920052/embroidery_1.jpg,2
images/n07920052/sketch_10.jpg,2
images/n07920052/cartoon_11.jpg,2
images/n07920052/art_0.jpg,2
images/n07920052/art_1.jpg,2
images/n07920052/cartoon_10.jpg,2
images/n07920052/sketch_11.jpg,2
images/n07920052/embroidery_0.jpg,2
images/n07920052/painting_2.jpg,2
images/n07920052/painting_0.jpg,2
images/n07920052/sketch_13.jpg,2
images/n07920052/cartoon_12.jpg,2
images/n07920052/cartoon_13.jpg,2
images/n07920052/sketch_12.jpg,2
images/n07920052/painting_1.jpg,2
images/n07920052/deviantart_4.jpg,2
images/n07920052/deviantart_5.jpg,2
images/n07920052/graphic_8.jpg,2
images/n07920052/cartoon_9.jpg,2
images/n07920052/deviantart_7.jpg,2
images/n07920052/deviantart_6.jpg,2
images/n07920052/cartoon_8.jpg,2
images/n07920052/graphic_9.jpg,2
images/n07920052/sketch_9.jpg,2
images/n07920052/deviantart_2.jpg,2
